AnoOferta;SemestreOferta;CodigoDisciplina;Disciplina;Curso;CargaHorariaDisciplina;NumEstudantes;Aprovacoes;Reprovacoes;Abandonos;MediaNota;MenorNota;MaiorNota;Notas0a10;Notas10a20;Notas20a30;Notas30a40;Notas40a50;Notas50a60;Notas60a70;Notas70a80;Notas80a90;Notas90a100
2010;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia Civil;60.0;1;1;0;0;62;62;62;0;0;0;0;0;0;1;0;0;0
2010;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia Civil;60.0;5;3;2;0;57;43;71;0;0;0;0;2;0;2;1;0;0
2010;2;SIN 100;TRATAMENTO E ANÁLISE DE DADOS/INFORMAÇÕES;Sistemas de Informação - Integral;60.0;3;3;0;0;73;66;83;0;0;0;0;0;0;1;1;1;0
2010;2;SIN 100;TRATAMENTO E ANÁLISE DE DADOS/INFORMAÇÕES;Sistemas de Informação - Integral;60.0;1;1;0;0;80;80;80;0;0;0;0;0;0;0;1;0;0
2010;2;SIN 100;TRATAMENTO E ANÁLISE DE DADOS/INFORMAÇÕES;Sistemas de Informação - Integral;60.0;28;25;2;1;67;0;92;1;0;0;0;2;3;10;9;1;2
2010;2;SIN 100;TRATAMENTO E ANÁLISE DE DADOS/INFORMAÇÕES;Sistemas de Informação - Noturno;60.0;23;21;0;2;73;0;92;2;0;0;0;0;0;4;4;11;2
2010;2;SIN 101;INFORMÁTICA E SOCIEDADE;Sistemas de Informação - Noturno;30.0;1;1;0;0;81;81;81;0;0;0;0;0;0;0;0;1;0
2010;2;SIN 101;INFORMÁTICA E SOCIEDADE;Sistemas de Informação - Noturno;30.0;35;32;1;2;70;0;96;2;0;0;0;1;3;9;11;4;5
2010;2;SIN 101;INFORMÁTICA E SOCIEDADE;Sistemas de Informação - Noturno;30.0;1;1;0;0;81;81;81;0;0;0;0;0;0;0;0;1;0
2010;2;SIN 101;INFORMÁTICA E SOCIEDADE;Sistemas de Informação - Integral;30.0;2;2;0;0;73;72;75;0;0;0;0;0;0;0;2;0;0
2010;2;SIN 101;INFORMÁTICA E SOCIEDADE;Sistemas de Informação - Integral;30.0;43;28;9;6;56;0;84;6;1;1;2;1;6;8;13;5;0
2010;2;SIN 101;INFORMÁTICA E SOCIEDADE;Sistemas de Informação - Integral;30.0;5;3;2;0;58;32;78;0;0;0;1;1;0;1;2;0;0
2010;2;SIN 110;PROGRAMAÇÃO I;Sistemas de Informação - Integral;90.0;26;13;7;6;49;0;100;5;3;1;2;1;2;3;4;3;2
2010;2;SIN 110;PROGRAMAÇÃO I;Sistemas de Informação - Integral;90.0;1;1;0;0;64;64;64;0;0;0;0;0;0;1;0;0;0
2010;2;SIN 110;PROGRAMAÇÃO I;Sistemas de Informação - Integral;90.0;3;1;2;0;60;39;99;0;0;0;1;1;0;0;0;0;1
2010;2;SIN 110;PROGRAMAÇÃO I;Engenharia de Produção;90.0;41;28;12;1;60;4;79;2;0;1;1;2;9;15;11;0;0
2010;2;SIN 110;PROGRAMAÇÃO I;Engenharia de Produção;90.0;8;4;1;3;49;5;84;1;0;2;1;0;0;1;2;1;0
2010;2;SIN 110;PROGRAMAÇÃO I;Sistemas de Informação - Noturno;90.0;18;12;6;0;56;15;75;0;2;0;1;2;1;8;4;0;0
2010;2;SIN 110;PROGRAMAÇÃO I;Sistemas de Informação - Noturno;90.0;1;1;0;0;65;65;65;0;0;0;0;0;0;1;0;0;0
2010;2;SIN 110;PROGRAMAÇÃO I;Engenharia Civil;90.0;6;6;0;0;67;62;77;0;0;0;0;0;0;4;2;0;0
2010;2;SIN 110;PROGRAMAÇÃO I;Engenharia Civil;90.0;5;4;1;0;68;46;77;0;0;0;0;1;0;1;3;0;0
2010;2;SIN 131;INTRODUÇÃO À TEORIA DA COMPUTAÇÃO;Sistemas de Informação - Integral;60.0;3;3;0;0;99;97;100;0;0;0;0;0;0;0;0;0;3
2010;2;SIN 131;INTRODUÇÃO À TEORIA DA COMPUTAÇÃO;Sistemas de Informação - Noturno;60.0;5;5;0;0;97;92;100;0;0;0;0;0;0;0;0;0;5
2010;2;SIN 142;PROGRAMAÇÃO CONCORRENTE E DISTRIBUÍDA;Sistemas de Informação - Integral;30.0;5;5;0;0;86;78;96;0;0;0;0;0;0;0;2;1;2
2010;2;SIN 142;PROGRAMAÇÃO CONCORRENTE E DISTRIBUÍDA;Sistemas de Informação - Noturno;30.0;15;13;2;0;72;41;100;0;0;0;0;1;3;4;2;2;3
2010;2;SIN 142;PROGRAMAÇÃO CONCORRENTE E DISTRIBUÍDA;Sistemas de Informação - Noturno;30.0;1;1;0;0;66;66;66;0;0;0;0;0;0;1;0;0;0
2010;2;SIN 143;LABORATÓRIO DE PROGRAMAÇÃO;Sistemas de Informação - Noturno;60.0;6;6;0;0;88;79;100;0;0;0;0;0;0;0;1;3;2
2010;2;SIN 143;LABORATÓRIO DE PROGRAMAÇÃO;Sistemas de Informação - Integral;60.0;2;2;0;0;91;90;92;0;0;0;0;0;0;0;0;1;1
2010;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS I;Sistemas de Informação - Integral;90.0;19;12;6;1;55;0;91;2;1;4;0;0;1;2;3;5;1
2010;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS I;Sistemas de Informação - Integral;90.0;1;1;0;0;60;60;60;0;0;0;0;0;1;0;0;0;0
2010;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS I;Sistemas de Informação - Noturno;90.0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2010;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS I;Sistemas de Informação - Noturno;90.0;1;0;1;0;58;58;58;0;0;0;0;0;1;0;0;0;0
2010;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS I;Sistemas de Informação - Noturno;90.0;32;22;10;0;63;15;100;0;1;2;2;2;6;7;5;3;4
2010;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS I;Sistemas de Informação - Noturno;90.0;1;0;1;0;22;22;22;0;0;1;0;0;0;0;0;0;0
2010;2;SIN 220;BANCO DE DADOS;Sistemas de Informação - Noturno;60.0;1;1;0;0;63;63;63;0;0;0;0;0;0;1;0;0;0
2010;2;SIN 220;BANCO DE DADOS;Sistemas de Informação - Noturno;60.0;36;26;10;0;65;3;97;1;0;1;0;5;6;7;8;4;4
2010;2;SIN 220;BANCO DE DADOS;Sistemas de Informação - Noturno;60.0;2;2;0;0;76;75;78;0;0;0;0;0;0;0;2;0;0
2010;2;SIN 220;BANCO DE DADOS;Sistemas de Informação - Integral;60.0;26;16;6;4;56;0;97;3;1;2;1;1;5;3;4;4;2
2010;2;SIN 220;BANCO DE DADOS;Sistemas de Informação - Integral;60.0;1;0;1;0;37;37;37;0;0;0;1;0;0;0;0;0;0
2010;2;SIN 221;ENGENHARIA DE SOFTWARE I;Sistemas de Informação - Integral;60.0;1;0;1;0;39;39;39;0;0;0;1;0;0;0;0;0;0
2010;2;SIN 221;ENGENHARIA DE SOFTWARE I;Sistemas de Informação - Integral;60.0;21;14;4;3;57;0;100;3;0;2;2;0;0;3;7;1;3
2010;2;SIN 221;ENGENHARIA DE SOFTWARE I;Sistemas de Informação - Noturno;60.0;26;17;6;3;60;0;96;2;1;2;0;2;3;2;7;4;3
2010;2;SIN 252;ARQUITETURA DE COMPUTADORES;Sistemas de Informação - Noturno;60.0;1;1;0;0;79;79;79;0;0;0;0;0;0;0;1;0;0
2010;2;SIN 252;ARQUITETURA DE COMPUTADORES;Sistemas de Informação - Noturno;60.0;12;12;0;0;78;65;93;0;0;0;0;0;0;1;5;5;1
2010;2;SIN 252;ARQUITETURA DE COMPUTADORES;Sistemas de Informação - Integral;60.0;7;7;0;0;78;60;90;0;0;0;0;0;1;0;2;4;0
2010;2;SIN 320;LABORATÓRIO DE BANCO DE DADOS;Sistemas de Informação - Integral;60.0;3;3;0;0;83;67;97;0;0;0;0;0;0;1;0;1;1
2010;2;SIN 320;LABORATÓRIO DE BANCO DE DADOS;Sistemas de Informação - Noturno;60.0;9;9;0;0;81;66;97;0;0;0;0;0;0;2;1;3;3
2010;2;SIN 320;LABORATÓRIO DE BANCO DE DADOS;Sistemas de Informação - Noturno;60.0;1;0;0;1;14;14;14;0;1;0;0;0;0;0;0;0;0
2010;2;SIN 321;ENGENHARIA DE SOFTWARE II;Sistemas de Informação - Noturno;60.0;1;1;0;0;66;66;66;0;0;0;0;0;0;1;0;0;0
2010;2;SIN 321;ENGENHARIA DE SOFTWARE II;Sistemas de Informação - Noturno;60.0;1;0;1;0;53;53;53;0;0;0;0;0;1;0;0;0;0
2010;2;SIN 321;ENGENHARIA DE SOFTWARE II;Sistemas de Informação - Noturno;60.0;8;8;0;0;84;69;98;0;0;0;0;0;0;1;1;4;2
2010;2;SIN 321;ENGENHARIA DE SOFTWARE II;Sistemas de Informação - Integral;60.0;5;5;0;0;76;61;99;0;0;0;0;0;0;3;0;1;1
2010;2;SIN 351;SISTEMAS OPERACIONAIS;Sistemas de Informação - Integral;60.0;2;2;0;0;89;82;96;0;0;0;0;0;0;0;0;1;1
2010;2;SIN 351;SISTEMAS OPERACIONAIS;Sistemas de Informação - Noturno;60.0;2;2;0;0;89;80;99;0;0;0;0;0;0;0;1;0;1
2011;0;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Integral;60.0;2;2;0;0;62;62;62;0;0;0;0;0;0;2;0;0;0
2011;0;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Integral;60.0;10;10;0;0;79;70;99;0;0;0;0;0;0;1;5;3;1
2011;0;CIC 100;CONTABILIDADE GERAL;Engenharia Civil;60.0;1;1;0;0;73;73;73;0;0;0;0;0;0;0;1;0;0
2011;0;CIC 100;CONTABILIDADE GERAL;Engenharia Civil;60.0;1;1;0;0;98;98;98;0;0;0;0;0;0;0;0;0;1
2011;0;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Noturno;60.0;6;6;0;0;82;63;99;0;0;0;0;0;0;1;1;3;1
2011;0;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Noturno;60.0;1;1;0;0;70;70;70;0;0;0;0;0;0;1;0;0;0
2011;0;CIC 100;CONTABILIDADE GERAL;Administração - Noturno;60.0;4;4;0;0;67;64;73;0;0;0;0;0;0;3;1;0;0
2011;0;CIC 100;CONTABILIDADE GERAL;Administração - Noturno;60.0;1;1;0;0;71;71;71;0;0;0;0;0;0;0;1;0;0
2011;0;CIC 100;CONTABILIDADE GERAL;Ciências Biológicas;60.0;1;1;0;0;80;80;80;0;0;0;0;0;0;0;1;0;0
2011;0;CIC 100;CONTABILIDADE GERAL;Engenharia de Produção;60.0;3;3;0;0;85;84;87;0;0;0;0;0;0;0;0;3;0
2011;0;CIC 100;CONTABILIDADE GERAL;Administração - Integral;60.0;8;8;0;0;74;64;84;0;0;0;0;0;0;3;2;3;0
2011;0;CIC 100;CONTABILIDADE GERAL;Administração - Integral;60.0;5;5;0;0;78;60;86;0;0;0;0;0;1;0;1;3;0
2011;0;CIC 100;CONTABILIDADE GERAL;Administração - Integral;60.0;2;1;1;0;73;56;90;0;0;0;0;0;1;0;0;1;0
2011;0;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia de Produção;90.0;1;1;0;0;82;82;82;0;0;0;0;0;0;0;0;1;0
2011;0;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia de Produção;90.0;1;0;1;0;53;53;53;0;0;0;0;0;1;0;0;0;0
2011;0;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Ciência e Tecnologia de Alimentos;90.0;1;1;0;0;71;71;71;0;0;0;0;0;0;0;1;0;0
2011;0;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Ciência e Tecnologia de Alimentos;90.0;5;2;3;0;52;22;83;0;0;1;1;0;1;1;0;1;0
2011;0;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Sistemas de Informação - Noturno;90.0;7;6;1;0;68;17;87;0;1;0;0;0;0;2;1;3;0
2011;0;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Química;90.0;1;1;0;0;82;82;82;0;0;0;0;0;0;0;0;1;0
2011;0;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Química;90.0;3;2;1;0;78;59;89;0;0;0;0;0;1;0;0;2;0
2011;0;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Sistemas de Informação - Integral;90.0;5;2;2;1;36;0;68;1;1;0;1;0;0;2;0;0;0
2011;0;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Sistemas de Informação - Integral;90.0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2011;0;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia Civil;90.0;1;1;0;0;66;66;66;0;0;0;0;0;0;1;0;0;0
2011;0;CRP 297;SOCIOLOGIA GERAL;Química;60.0;2;2;0;0;89;83;95;0;0;0;0;0;0;0;0;1;1
2011;0;CRP 297;SOCIOLOGIA GERAL;Química;60.0;1;0;1;0;40;40;40;0;0;0;1;0;0;0;0;0;0
2011;0;CRP 297;SOCIOLOGIA GERAL;Administração - Integral;60.0;2;2;0;0;69;69;70;0;0;0;0;0;0;2;0;0;0
2011;0;CRP 297;SOCIOLOGIA GERAL;Administração - Noturno;60.0;2;2;0;0;84;84;84;0;0;0;0;0;0;0;0;2;0
2011;0;CRP 297;SOCIOLOGIA GERAL;Engenharia de Produção;60.0;1;1;0;0;60;60;60;0;0;0;0;0;1;0;0;0;0
2011;0;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Noturno;60.0;5;5;0;0;72;64;85;0;0;0;0;0;0;2;2;1;0
2011;0;CRP 297;SOCIOLOGIA GERAL;Ciências Contábeis;60.0;1;1;0;0;78;78;78;0;0;0;0;0;0;0;1;0;0
2011;0;CRP 297;SOCIOLOGIA GERAL;Ciências Contábeis;60.0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2011;0;CRP 297;SOCIOLOGIA GERAL;Ciências Contábeis;60.0;2;2;0;0;80;79;81;0;0;0;0;0;0;0;1;1;0
2011;0;CRP 297;SOCIOLOGIA GERAL;Engenharia Civil;60.0;1;1;0;0;90;90;90;0;0;0;0;0;0;0;0;1;0
2011;0;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia Civil;60.0;1;1;0;0;97;97;97;0;0;0;0;0;0;0;0;0;1
2011;0;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia Civil;60.0;1;1;0;0;97;97;97;0;0;0;0;0;0;0;0;0;1
2011;0;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Ciência e Tecnologia de Alimentos;60.0;1;1;0;0;73;73;73;0;0;0;0;0;0;0;1;0;0
2011;0;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Noturno;60.0;4;4;0;0;78;63;94;0;0;0;0;0;0;2;0;1;1
2011;0;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Integral;60.0;1;1;0;0;60;60;60;0;0;0;0;0;1;0;0;0;0
2011;1;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Administração - Integral;60.0;1;1;0;0;75;75;75;0;0;0;0;0;0;0;1;0;0
2011;1;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Sistemas de Informação - Integral;60.0;5;3;2;0;68;26;93;0;0;1;0;0;1;0;0;2;1
2011;1;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Sistemas de Informação - Integral;60.0;14;10;3;1;58;0;92;2;0;0;0;2;0;5;2;2;1
2011;1;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Engenharia Civil;60.0;2;2;0;0;71;62;80;0;0;0;0;0;0;1;1;0;0
2011;1;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Engenharia Civil;60.0;6;5;1;0;64;40;78;0;0;0;1;0;2;0;3;0;0
2011;1;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Engenharia Civil;60.0;4;3;1;0;61;58;65;0;0;0;0;0;2;2;0;0;0
2011;1;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Química;60.0;1;0;1;0;36;36;36;0;0;0;1;0;0;0;0;0;0
2011;1;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Sistemas de Informação - Noturno;60.0;14;11;3;0;68;0;92;1;0;1;0;0;1;2;3;4;2
2011;1;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Ciências Contábeis;60.0;49;47;2;0;81;0;100;1;0;0;0;1;0;1;12;24;10
2011;1;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Ciências Contábeis;60.0;1;0;1;0;43;43;43;0;0;0;0;1;0;0;0;0;0
2011;1;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Engenharia de Produção;60.0;1;1;0;0;84;84;84;0;0;0;0;0;0;0;0;1;0
2011;1;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Engenharia de Produção;60.0;16;14;2;0;72;0;94;2;0;0;0;0;0;0;7;4;3
2011;1;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Engenharia de Produção;60.0;1;1;0;0;83;83;83;0;0;0;0;0;0;0;0;1;0
2011;1;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Engenharia de Produção;60.0;31;31;0;0;86;73;98;0;0;0;0;0;0;0;6;17;8
2011;1;ADE 190;INTRODUÇÃO À ECONOMIA;Ciências Contábeis;60.0;50;44;6;0;70;13;92;0;1;0;0;3;5;13;18;8;2
2011;1;ADE 327;EMPREENDEDORISMO;Administração - Integral;60.0;5;5;0;0;89;80;98;0;0;0;0;0;0;0;1;2;2
2011;1;ADE 327;EMPREENDEDORISMO;Administração - Integral;60.0;21;21;0;0;93;83;100;0;0;0;0;0;0;0;0;6;15
2011;1;ADE 327;EMPREENDEDORISMO;Ciências Contábeis;60.0;4;4;0;0;92;82;100;0;0;0;0;0;0;0;0;2;2
2011;1;ADE 327;EMPREENDEDORISMO;Ciências Contábeis;60.0;2;2;0;0;75;69;82;0;0;0;0;0;0;1;0;1;0
2011;1;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Integral;60.0;3;3;0;0;83;73;93;0;0;0;0;0;0;0;1;1;1
2011;1;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Integral;60.0;11;10;1;0;85;42;100;0;0;0;0;1;0;1;1;3;5
2011;1;ADE 327;EMPREENDEDORISMO;Administração - Noturno;60.0;1;1;0;0;92;92;92;0;0;0;0;0;0;0;0;0;1
2011;1;ADE 327;EMPREENDEDORISMO;Administração - Noturno;60.0;2;1;1;0;47;0;95;1;0;0;0;0;0;0;0;0;1
2011;1;ADE 327;EMPREENDEDORISMO;Administração - Noturno;60.0;4;4;0;0;87;63;98;0;0;0;0;0;0;1;0;0;3
2011;1;ADE 327;EMPREENDEDORISMO;Administração - Noturno;60.0;20;19;1;0;91;10;100;1;0;0;0;0;0;0;1;1;17
2011;1;ADE 327;EMPREENDEDORISMO;Agronomia;60.0;1;1;0;0;91;91;91;0;0;0;0;0;0;0;0;0;1
2011;1;ADE 327;EMPREENDEDORISMO;Agronomia;60.0;1;1;0;0;86;86;86;0;0;0;0;0;0;0;0;1;0
2011;1;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Noturno;60.0;8;8;0;0;91;83;100;0;0;0;0;0;0;0;0;2;6
2011;1;ADE 327;EMPREENDEDORISMO;Química;60.0;1;1;0;0;89;89;89;0;0;0;0;0;0;0;0;1;0
2011;1;ADE 327;EMPREENDEDORISMO;Química;60.0;2;2;0;0;88;84;93;0;0;0;0;0;0;0;0;1;1
2011;1;CIC 100;CONTABILIDADE GERAL;Engenharia de Produção;60.0;1;1;0;0;64;64;64;0;0;0;0;0;0;1;0;0;0
2011;1;CIC 100;CONTABILIDADE GERAL;Engenharia de Produção;60.0;1;0;1;0;38;38;38;0;0;0;1;0;0;0;0;0;0
2011;1;CIC 100;CONTABILIDADE GERAL;Administração - Integral;60.0;1;0;1;0;55;55;55;0;0;0;0;0;1;0;0;0;0
2011;1;CIC 100;CONTABILIDADE GERAL;Administração - Integral;60.0;2;2;0;0;70;61;79;0;0;0;0;0;0;1;1;0;0
2011;1;CIC 100;CONTABILIDADE GERAL;Administração - Integral;60.0;45;27;14;4;58;0;95;3;1;2;4;3;7;8;11;3;3
2011;1;CIC 100;CONTABILIDADE GERAL;Administração - Integral;60.0;1;1;0;0;68;68;68;0;0;0;0;0;0;1;0;0;0
2011;1;CIC 100;CONTABILIDADE GERAL;Administração - Noturno;60.0;1;0;0;1;39;39;39;0;0;0;1;0;0;0;0;0;0
2011;1;CIC 100;CONTABILIDADE GERAL;Administração - Noturno;60.0;50;27;20;3;57;0;84;2;1;1;4;6;10;13;11;2;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia de Produção;90.0;2;0;2;0;3;2;5;2;0;0;0;0;0;0;0;0;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia de Produção;90.0;17;5;9;3;35;0;90;3;6;1;1;1;0;1;2;2;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia de Produção;90.0;1;0;1;0;17;17;17;0;1;0;0;0;0;0;0;0;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia de Produção;90.0;33;18;15;0;54;8;81;2;1;1;3;4;6;7;8;1;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia de Produção;90.0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Ciência e Tecnologia de Alimentos;90.0;2;0;2;0;6;3;10;2;0;0;0;0;0;0;0;0;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Ciência e Tecnologia de Alimentos;90.0;6;2;4;0;38;20;61;0;1;2;0;1;1;1;0;0;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Ciência e Tecnologia de Alimentos;90.0;28;3;25;0;26;2;60;8;5;4;4;3;4;0;0;0;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia Civil;90.0;1;1;0;0;66;66;66;0;0;0;0;0;0;1;0;0;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia Civil;90.0;2;1;1;0;45;29;61;0;0;1;0;0;0;1;0;0;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia Civil;90.0;1;1;0;0;62;62;62;0;0;0;0;0;0;1;0;0;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia Civil;90.0;43;41;1;1;69;0;100;2;0;0;0;0;10;12;7;9;3
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Sistemas de Informação - Integral;90.0;23;9;12;2;39;0;96;8;2;0;2;0;5;2;0;2;2
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Sistemas de Informação - Integral;90.0;3;1;1;1;27;0;60;1;0;1;0;0;1;0;0;0;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Sistemas de Informação - Integral;90.0;8;3;5;0;48;15;62;0;1;0;1;1;4;1;0;0;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Química;90.0;10;3;7;0;31;2;67;3;2;1;0;1;1;2;0;0;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Química;90.0;4;0;4;0;14;4;22;1;2;1;0;0;0;0;0;0;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Química;90.0;2;2;0;0;69;60;79;0;0;0;0;0;1;0;1;0;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Química;90.0;11;8;3;0;64;14;98;0;2;0;0;0;3;1;1;2;2
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Química;90.0;7;6;1;0;62;53;76;0;0;0;0;0;2;4;1;0;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Sistemas de Informação - Noturno;90.0;5;0;5;0;20;2;51;1;3;0;0;0;1;0;0;0;0
2011;1;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Sistemas de Informação - Noturno;90.0;47;9;32;6;24;0;84;16;12;7;1;2;3;0;5;1;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Engenharia Civil;60.0;1;1;0;0;64;64;64;0;0;0;0;0;0;1;0;0;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Ciência e Tecnologia de Alimentos;60.0;1;1;0;0;74;74;74;0;0;0;0;0;0;0;1;0;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Nutrição;60.0;38;18;19;1;55;0;94;1;1;5;3;2;11;8;2;4;1
2011;1;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Integral;60.0;4;2;2;0;41;10;65;1;0;1;0;0;1;1;0;0;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Integral;60.0;8;2;6;0;34;16;68;0;3;2;1;0;0;2;0;0;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Integral;60.0;23;9;14;0;40;0;100;4;4;4;1;0;3;3;2;0;2
2011;1;CRP 297;SOCIOLOGIA GERAL;Química;60.0;1;1;0;0;62;62;62;0;0;0;0;0;0;1;0;0;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Química;60.0;4;2;2;0;61;49;74;0;0;0;0;1;1;1;1;0;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Química;60.0;11;8;3;0;64;47;75;0;0;0;0;1;3;4;3;0;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Química;60.0;10;8;2;0;62;39;74;0;0;0;1;0;2;5;2;0;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Química;60.0;8;7;1;0;69;35;80;0;0;0;1;0;0;1;6;0;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Engenharia de Produção;60.0;35;27;8;0;64;23;88;0;0;2;2;1;6;12;6;6;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Engenharia de Produção;60.0;1;0;1;0;52;52;52;0;0;0;0;0;1;0;0;0;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Engenharia de Produção;60.0;16;10;5;1;54;0;77;1;0;0;3;1;3;5;3;0;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Engenharia de Produção;60.0;1;0;1;0;47;47;47;0;0;0;0;1;0;0;0;0;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Administração - Integral;60.0;1;1;0;0;63;63;63;0;0;0;0;0;0;1;0;0;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Administração - Integral;60.0;1;0;1;0;22;22;22;0;0;1;0;0;0;0;0;0;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Ciências Contábeis;60.0;1;1;0;0;65;65;65;0;0;0;0;0;0;1;0;0;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Noturno;60.0;3;0;2;1;11;0;24;2;0;1;0;0;0;0;0;0;0
2011;1;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Noturno;60.0;48;33;10;5;60;0;83;3;1;0;2;1;9;16;12;4;0
